% # columns="iteration, evaluation, void, void, void, xmean", seed=763618, Tue Feb  4 10:01:30 2025, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 100 0 0 0 -0.0005294921523422369 1.0346596292847599 1.010062372009056 0.1665663484670199 -0.01659797767333717
2 200 0 0 0 -0.030107899180390665 1.056940242091252 1.0924706016426402 0.16586661676113965 -0.021773121684759433
3 300 0 0 0 -0.03049531740028894 1.0933024219404375 1.081959258460922 0.1508781276869148 -0.08826508821756152
4 400 0 0 0 -0.02958415075635967 1.1056814515204103 1.094745175801659 0.14149402247373086 -0.1325159241387193
5 500 0 0 0 -0.09475634906413062 1.1239567965565587 1.1865563059974107 0.13968862552741404 -0.12021241820063186
6 600 0 0 0 -0.08551227064355367 1.119347241029918 1.2153235536257618 0.1476692115251897 -0.17008005255690464
7 700 0 0 0 -0.2065010360138897 1.1446042214492238 1.3175010598552626 0.13385178555116226 -0.18726320819547296
8 800 0 0 0 -0.2442846760270628 1.163905126883808 1.3555756286872742 0.0888629638996775 -0.26520891368026184
